job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,priority,arrival_time
1082,12,3,"rx, rz",circular,96,1800,44,3,3,6,2,3581.7087493044373
1083,13,5,"ry, rz",circular,156,1100,77,2,7,6,2,3581.796483918967
1084,12,5,"rz, rx",circular,144,3000,72,3,6,6,2,3582.26565763386
1085,12,7,rz,circular,96,4800,92,5,6,5,2,3582.720232360922
1086,18,3,"rz, rx, ry",circular,216,2400,66,5,7,7,2,3582.9523618956987
1087,21,4,ry,circular,105,2500,89,3,6,9,2,3584.4879646616882
1088,10,6,ry,circular,70,2600,67,2,3,5,2,3584.7688986973
1089,18,3,rx,circular,72,1800,58,5,4,9,2,3585.045270253993
1090,12,7,ry,circular,96,4400,92,2,3,9,2,3585.8151476425683
1091,10,7,ry,circular,80,3500,78,5,7,6,2,3586.2101013503366
1092,10,7,rz,circular,80,4500,78,5,4,9,2,3591.0337313433074
1093,11,6,"rx, rz, ry",circular,231,4400,87,5,4,9,2,3591.1513710717654
1094,10,7,ry,circular,80,2700,78,4,5,7,2,3593.8725928090607
1095,16,5,"rx, rz",circular,192,1300,92,2,6,7,2,3596.3574938102643
1096,13,6,"ry, rz",circular,182,4900,92,3,4,9,2,3602.280045887633
1097,12,4,"ry, rx",circular,120,4400,58,5,6,5,2,3603.3213726106633
1098,12,6,"rx, rz",circular,168,1100,86,2,7,7,2,3607.8786353979713
1099,13,6,rx,circular,91,3600,85,3,3,8,2,3607.975234768558
1100,10,6,ry,circular,70,5000,67,4,4,8,2,3611.6685803821524
1101,15,6,ry,circular,105,2000,97,3,7,7,2,3611.8688432277154
1102,13,6,rz,circular,91,1400,85,2,6,6,2,3619.410280798867
1103,11,4,"rz, ry",circular,110,5000,54,5,3,7,2,3619.4906983300443
1104,18,5,rx,circular,108,3900,96,5,5,6,2,3620.335977002214
1105,11,4,"ry, rx, rz",circular,165,1400,59,5,7,7,2,3621.0647710372514
1106,15,5,ry,circular,90,1800,81,5,6,8,2,3622.2173966449295
1107,13,6,"rx, ry, rz",circular,273,2100,99,4,6,9,2,3623.1264454695693
1108,14,6,"rz, rx",circular,196,2500,98,2,3,5,2,3624.0360128354077
1109,19,4,"rx, rz, ry",circular,285,1000,91,2,7,9,2,3624.4530023172288
1110,14,6,"rz, rx",circular,196,2800,98,2,3,7,2,3626.5592973187745
1111,11,6,"rz, rx, ry",circular,231,3200,87,4,6,5,2,3628.4139593159994
1112,10,7,"rx, rz, ry",circular,240,1000,94,2,5,7,2,3632.5106836568116
1113,14,4,rz,circular,70,5000,61,2,5,5,2,3633.2405405743352
1114,10,7,"rz, rx, ry",circular,240,4600,94,5,5,7,2,3637.9939104009763
1115,12,6,"ry, rx",circular,168,1500,86,4,5,9,2,3640.0826426056733
1116,11,6,"ry, rx",circular,154,2300,80,2,6,7,2,3640.727072280939
1117,11,7,rx,circular,88,2500,85,5,6,9,2,3641.335620338293
1118,15,4,"rz, ry",circular,150,2400,70,2,4,9,2,3641.6646459116723
1119,17,5,rx,circular,102,4400,91,3,7,6,2,3644.694665932311
1120,15,6,rz,circular,105,2500,97,2,5,8,2,3644.9020300640036
1121,13,3,rz,circular,52,4200,43,5,7,9,2,3648.9031844808833
1122,13,5,"rz, ry, rx",circular,234,4100,83,3,5,8,2,3649.1416768957915
1123,16,5,rz,circular,96,1800,86,3,4,9,2,3653.0236547889644
1124,11,6,rx,circular,77,2400,73,4,6,9,2,3657.7649487913964
1125,12,6,"rx, rz, ry",circular,252,3000,93,2,5,9,2,3665.385902883159
1126,17,5,"rx, ry",circular,204,3500,97,5,7,6,2,3667.599814145608
1127,15,5,"rz, ry, rx",circular,270,4900,93,4,3,9,2,3674.926110301847
1128,12,4,rx,circular,60,4900,53,5,6,8,2,3679.772038184487
1129,14,5,"rx, ry, rz",circular,252,4300,88,4,6,8,2,3681.578109876374
1130,13,6,rx,circular,91,4400,85,3,5,6,2,3681.9477347159104
1131,13,5,rz,circular,78,1700,71,3,5,9,2,3682.893786008053
1132,11,7,rz,circular,88,1900,85,5,5,8,2,3683.754964597721
1133,16,5,"rz, ry",circular,192,4300,92,2,7,8,2,3685.3686550270595
1134,16,4,"ry, rx, rz",circular,240,4900,79,2,3,9,2,3686.798674411172
1135,10,7,ry,circular,80,2000,78,5,7,7,2,3690.7503390853444
1136,15,4,"rx, rz, ry",circular,225,2600,75,5,5,7,2,3697.6298087228706
1137,20,4,"rz, rx",circular,200,4100,90,4,6,5,2,3705.1060651089156
1138,15,4,"ry, rx, rz",circular,225,3200,75,5,5,7,2,3705.7466940474815
1139,15,5,"rx, rz",circular,180,5000,87,2,5,7,2,3705.7876576408044
1140,10,8,"ry, rz",circular,180,3100,98,4,5,9,2,3707.767805771387
1141,14,3,"rx, ry, rz",circular,168,1300,54,2,6,8,2,3709.2966960923695
1142,12,6,"rz, ry",circular,168,4600,86,5,3,5,2,3713.177665957635
1143,14,6,ry,circular,98,1600,91,4,7,8,2,3715.803139007126
1144,10,7,"ry, rx, rz",circular,240,2500,94,3,7,9,2,3718.9649914431725
1145,13,6,"rx, rz",circular,182,2500,92,5,7,8,2,3720.2968518075136
1146,12,6,"rz, rx",circular,168,4200,86,2,5,5,2,3720.883214563897
1147,13,7,ry,circular,104,1200,99,4,4,5,2,3727.7252839779
1148,10,7,rx,circular,80,1000,78,2,4,6,2,3732.681348682055
1149,10,6,ry,circular,70,4900,67,5,7,9,2,3734.977862215888
1150,10,6,"rz, rx, ry",circular,210,3500,81,2,4,6,2,3735.2988574964315
1151,15,5,"rx, rz, ry",circular,270,2400,93,3,5,7,2,3740.7233886171193
1152,11,6,ry,circular,77,2400,73,5,3,7,2,3744.446078472693
1153,11,5,"ry, rx, rz",circular,198,3700,73,3,6,7,2,3746.014268705275
1154,10,5,"ry, rx",circular,120,1400,62,5,7,7,2,3751.139177650071
1155,19,4,"ry, rx, rz",circular,285,3400,91,4,6,5,2,3755.1647544750595
1156,21,4,"rz, ry, rx",circular,315,2900,99,4,7,6,2,3755.180473798788
1157,22,3,rx,circular,88,3900,70,3,4,8,2,3757.6157522119133
1158,23,4,rz,circular,115,1000,97,2,7,7,2,3763.18172698552
1159,14,5,rx,circular,84,2400,76,5,4,8,2,3767.651896731864
1160,10,7,"rz, rx",circular,160,3400,86,3,6,6,2,3769.7116716604705
1161,21,4,"ry, rx, rz",circular,315,1500,99,5,7,9,2,3771.0046055702705
1162,10,5,"rz, ry, rx",circular,180,4800,68,3,5,8,2,3780.9665416860244
1163,10,7,"rx, ry",circular,160,1000,86,3,3,6,2,3781.7052579050946
1164,11,6,rz,circular,77,2000,73,2,7,7,2,3783.5302120429524
1165,23,3,"rz, ry, rx",circular,276,4800,81,2,4,8,2,3786.241090503425
1166,12,5,rx,circular,72,3600,66,5,5,7,2,3787.4627603870376
1167,10,8,"rx, ry",circular,180,2400,98,3,3,9,2,3787.886436695111
1168,10,7,"rx, ry, rz",circular,240,2100,94,4,6,5,2,3790.0191587732797
1169,11,6,"ry, rz, rx",circular,231,3000,87,4,3,6,2,3793.5075914521417
1170,13,6,"rz, ry",circular,182,3400,92,2,3,8,2,3800.598972873563
1171,10,4,"rx, rz, ry",circular,150,3100,55,5,3,9,2,3802.9989211842426
1172,13,7,rx,circular,104,4300,99,4,6,6,2,3804.6375686298984
1173,10,6,"ry, rx",circular,140,4700,74,5,7,6,2,3804.9599882069774
1174,15,6,rx,circular,105,2700,97,3,4,7,2,3812.2415144456645
1175,17,5,ry,circular,102,3500,91,3,5,8,2,3815.0742482969868
1176,19,3,"ry, rx, rz",circular,228,1400,69,3,6,6,2,3820.087841611338
1177,12,6,rx,circular,84,2100,79,2,6,6,2,3821.9854839664154
1178,17,5,"ry, rx",circular,204,1900,97,2,4,9,2,3822.79237456696
1179,10,8,"rx, ry",circular,180,4300,98,4,7,7,2,3824.3086299124675
1180,17,5,"ry, rx",circular,204,1800,97,5,7,7,2,3825.940781971375
1181,22,3,"rz, ry",circular,176,2500,74,4,6,8,2,3833.562958108355
1182,14,5,rx,circular,84,2200,76,3,4,5,2,3834.1414985617707
1183,12,5,"rx, rz, ry",circular,216,1300,78,2,7,5,2,3838.4266567943805
1184,16,5,"ry, rx",circular,192,3500,92,3,6,8,2,3839.582793452155
1185,13,6,ry,circular,91,1600,85,3,7,8,2,3843.8446442778104
1186,10,5,"rx, rz",circular,120,1300,62,4,4,7,2,3845.093667282074
1187,13,6,rz,circular,91,1400,85,2,6,6,2,3845.6269516344105
1188,11,5,ry,circular,66,2300,61,4,7,9,2,3851.5346457582377
1189,13,6,"ry, rz, rx",circular,273,1700,99,5,3,5,2,3852.77777542627
1190,20,4,"rx, ry",circular,200,2900,90,5,5,5,2,3853.4512578211115
1191,10,6,"rz, rx, ry",circular,210,4300,81,4,4,6,2,3854.141312110906
1192,14,5,ry,circular,84,4800,76,3,4,9,2,3865.003830436026
1193,11,5,rx,circular,66,3000,61,4,7,7,2,3867.1436388003576
1194,12,6,rz,circular,84,4900,79,5,4,9,2,3870.1703326385637
1195,10,7,ry,circular,80,3900,78,3,4,6,2,3873.6520442602628
1196,21,4,"rx, ry, rz",circular,315,4000,99,5,3,9,2,3876.513533835175
1197,10,7,"rx, ry, rz",circular,240,3600,94,2,4,7,2,3884.354341657178
1198,10,3,"rz, ry, rx",circular,120,4100,42,4,4,6,2,3893.668962844443
1199,10,7,"rz, ry",circular,160,2100,86,3,4,9,2,3897.8397676063705
1200,18,5,rz,circular,108,4800,96,5,7,9,2,3902.7449598270814
1201,15,5,"rx, ry, rz",circular,270,2100,93,2,6,7,2,3906.152343189554
1202,11,7,rz,circular,88,3700,85,2,4,8,2,3912.7148764681606
1203,12,5,ry,circular,72,1600,66,5,7,5,2,3917.065013960916
1204,13,5,"rx, rz",circular,156,3100,77,2,5,7,2,3918.842973647701
1205,12,6,"ry, rz, rx",circular,252,2100,93,4,6,6,2,3921.0560069993303
1206,21,4,"rz, rx",circular,210,2300,94,2,5,6,2,3924.098768397754
1207,17,4,"ry, rz",circular,170,3200,78,2,4,7,2,3926.366382383958
1208,10,7,"ry, rz, rx",circular,240,4000,94,2,5,9,2,3927.007252434675
1209,10,7,"ry, rx, rz",circular,240,1600,94,4,6,9,2,3932.884404551776
1210,11,6,"rz, ry",circular,154,2800,80,3,7,6,2,3934.958394401291
1211,10,6,rz,circular,70,1900,67,5,7,7,2,3935.214301054923
1212,10,7,"rz, ry, rx",circular,240,1600,94,4,4,5,2,3943.857553955049
1213,20,4,"rz, ry",circular,200,3000,90,4,7,9,2,3945.222719530215
1214,12,6,"rx, ry",circular,168,2400,86,5,7,5,2,3949.0339053593143
1215,14,6,"rz, rx",circular,196,3100,98,4,6,6,2,3953.0444611420935
1216,13,4,"ry, rz",circular,130,3200,62,4,3,6,2,3962.513102273324
1217,14,5,"rx, ry",circular,168,4600,82,3,7,9,2,3965.5396205823877
1218,12,3,ry,circular,48,3000,40,4,5,5,2,3966.694072190072
1219,14,6,"rx, rz",circular,196,2400,98,5,6,5,2,3967.558133738331
1220,12,6,"rx, rz, ry",circular,252,4400,93,4,5,5,2,3979.5815899070585
1221,12,5,rz,circular,72,4000,66,5,7,5,2,3982.8466704180473
1222,13,5,"rx, ry, rz",circular,234,4000,83,4,3,5,2,3984.93087383713
1223,11,6,"ry, rx, rz",circular,231,1000,87,3,3,9,2,3984.9937058901687
1224,18,5,ry,circular,108,4300,96,2,3,5,2,3989.9612725234315
1225,25,3,"rx, rz, ry",circular,300,4800,87,5,5,6,2,3992.0243145096124
1226,10,7,rx,circular,80,4100,78,4,3,8,2,3997.064002914449
1227,16,4,rz,circular,80,1100,69,5,6,7,2,3998.3190332964514
1228,16,5,"ry, rx",circular,192,2600,92,3,5,8,2,4002.607808949467
1229,15,4,"rx, ry",circular,150,3000,70,5,3,6,2,4002.959448400928
1230,14,6,"rx, ry",circular,196,1800,98,5,6,7,2,4005.4342165529943
1231,10,7,rx,circular,80,1000,78,2,5,8,2,4009.1005039169986
1232,13,5,ry,circular,78,1100,71,4,3,5,2,4010.0006639358735
1233,21,3,"rx, ry, rz",circular,252,1100,75,5,3,8,2,4012.1666168025286
1234,10,6,ry,circular,70,3800,67,3,3,6,2,4013.7786294520683
1235,10,7,"ry, rx, rz",circular,240,1800,94,4,6,5,2,4015.6598378889485
1236,12,6,"rx, rz, ry",circular,252,4000,93,2,7,5,2,4019.8429883511026
1237,18,4,rz,circular,90,2000,77,5,6,5,2,4023.091541036415
1238,10,5,ry,circular,60,5000,56,5,7,7,2,4025.525146691829
1239,13,4,"ry, rx, rz",circular,195,1800,67,3,3,9,2,4026.4959889675642
1240,11,6,"ry, rz",circular,154,4900,80,3,6,9,2,4028.809210393141
1241,13,6,"rx, rz, ry",circular,273,1900,99,3,6,7,2,4030.1904533111515
1242,16,4,"rz, rx, ry",circular,240,2200,79,5,4,7,2,4032.362106133475
1243,12,6,ry,circular,84,4600,79,3,3,5,2,4035.202665106318
1244,12,5,"ry, rx",circular,144,4500,72,5,4,7,2,4043.8695310153525
1245,10,5,rx,circular,60,3400,56,5,4,9,2,4044.7222092474763
1246,11,7,ry,circular,88,2900,85,5,4,5,2,4047.7182132909193
1247,10,6,rx,circular,70,1400,67,2,5,6,2,4051.296279688278
1248,13,5,"ry, rz",circular,156,4800,77,3,6,5,2,4052.6315508581247
1249,10,6,"ry, rz, rx",circular,210,2800,81,3,6,7,2,4053.3164845991696
1250,11,5,"ry, rz",circular,132,4200,67,3,4,9,2,4054.686862976115
1251,14,5,rz,circular,84,3800,76,3,4,7,2,4057.108459718214
1252,12,5,"rx, ry",circular,144,2100,72,5,6,6,2,4057.6073100761873
1253,17,5,rx,circular,102,2900,91,2,5,5,2,4062.811245947074
1254,10,4,ry,circular,50,4600,45,2,5,6,2,4063.336348081428
1255,15,6,rx,circular,105,3800,97,4,4,7,2,4063.541120880086
1256,17,5,rz,circular,102,3900,91,3,6,9,2,4067.1634572581243
1257,12,6,"rx, rz",circular,168,2200,86,4,4,7,2,4069.957900621877
1258,10,7,"rx, ry, rz",circular,240,3300,94,5,3,6,2,4074.609175307474
1259,17,4,"rz, ry",circular,170,2600,78,4,5,5,2,4075.5464929319774
1260,21,4,"rx, ry",circular,210,2700,94,5,6,5,2,4081.9388722108897
1261,10,7,"rz, ry",circular,160,4800,86,5,4,6,2,4089.0559440109255
1262,11,6,"rx, rz",circular,154,2300,80,5,3,5,2,4092.406834511379
1263,17,5,"ry, rz",circular,204,2700,97,2,6,8,2,4093.274141530112
1264,12,6,"rx, rz",circular,168,2500,86,4,5,7,2,4094.503775352289
1265,20,3,rz,circular,80,4900,64,2,6,9,2,4095.0463887584956
1266,15,5,"rx, rz",circular,180,3100,87,4,4,9,2,4098.249989592892
1267,10,6,rz,circular,70,3700,67,3,4,7,2,4104.956389858585
1268,13,6,"ry, rz",circular,182,3400,92,3,7,8,2,4109.1700362207
1269,12,7,rz,circular,96,2500,92,5,7,6,2,4110.269874579144
1270,12,6,rz,circular,84,4000,79,5,4,7,2,4112.069138942974
1271,11,6,"rz, rx",circular,154,4600,80,5,7,8,2,4114.17755063342
1272,13,4,ry,circular,65,3400,57,4,3,5,2,4121.495528393721
1273,15,6,rx,circular,105,1600,97,3,3,8,2,4123.116611113182
1274,12,7,rx,circular,96,1200,92,3,4,9,2,4125.601879722407
1275,12,6,rz,circular,84,1100,79,5,3,7,2,4128.882058200955
1276,11,5,"rz, rx",circular,132,1900,67,5,5,6,2,4143.57454533294
1277,11,6,ry,circular,77,2400,73,3,5,5,2,4145.276819621295
1278,19,4,"ry, rx, rz",circular,285,4800,91,4,7,9,2,4147.179537244886
1279,12,7,rx,circular,96,4500,92,5,6,8,2,4147.349505784698
1280,14,5,"rx, rz, ry",circular,252,4900,88,5,6,5,2,4148.43170181017
1281,12,6,"ry, rx, rz",circular,252,2400,93,2,5,9,2,4152.808579546446
1282,14,6,"ry, rx",circular,196,4300,98,2,5,9,2,4155.391426578685
1283,14,5,"rx, ry, rz",circular,252,2100,88,3,3,9,2,4161.037660279826
1284,14,6,"rx, ry",circular,196,5000,98,3,6,5,2,4170.30090196034
1285,13,6,"rx, ry, rz",circular,273,4600,99,3,5,6,2,4171.633503026774
1286,14,6,rx,circular,98,1700,91,2,3,6,2,4175.1517133453235
1287,14,5,"rx, ry, rz",circular,252,4000,88,5,5,8,2,4176.429183933305
1288,14,3,"ry, rz",circular,112,3200,50,3,3,8,2,4181.1029841914105
1289,11,5,"rz, rx, ry",circular,198,1100,73,2,5,9,2,4189.962118425782
1290,11,7,ry,circular,88,2800,85,3,3,9,2,4193.674643132938
1291,13,6,rx,circular,91,1700,85,2,5,6,2,4201.828207343769
1292,14,6,"rz, rx",circular,196,2000,98,2,5,6,2,4202.378983749478
1293,13,3,rx,circular,52,4900,43,4,6,8,2,4207.654229673755
1294,13,5,rz,circular,78,3500,71,5,4,9,2,4210.384506000674
1295,12,3,"ry, rx, rz",circular,144,1400,48,3,4,6,2,4210.520122298195
1296,11,3,"rz, rx",circular,88,4600,41,2,5,6,2,4214.794188895833
1297,10,5,rz,circular,60,2200,56,4,7,6,2,4218.152226481093
1298,13,6,"rx, rz, ry",circular,273,4600,99,3,4,7,2,4218.729908852458
1299,14,5,"rz, ry, rx",circular,252,4700,88,3,7,5,2,4218.753800488662
1300,10,6,"ry, rx, rz",circular,210,3200,81,5,4,8,2,4221.400357612577
1301,14,6,"rz, rx",circular,196,2000,98,4,3,6,2,4221.4617471701395
1302,13,6,"ry, rx, rz",circular,273,2800,99,2,4,7,2,4223.381657987552
1303,12,5,rz,circular,72,4200,66,2,6,7,2,4230.275313665874
1304,14,3,rz,circular,56,4300,46,3,4,7,2,4234.677260762715
1305,14,5,ry,circular,84,4400,76,5,4,6,2,4234.8211839057285
1306,10,8,"rz, rx",circular,180,5000,98,5,4,6,2,4235.2031446754345
1307,11,5,"rx, rz, ry",circular,198,3000,73,3,3,7,2,4236.960352406719
1308,14,6,"ry, rx",circular,196,4300,98,2,6,7,2,4238.192740416082
1309,13,6,"rz, ry, rx",circular,273,3500,99,5,7,5,2,4240.784452216013
1310,20,4,"rx, rz",circular,200,2500,90,4,4,5,2,4240.999325318764
1311,16,5,rz,circular,96,3500,86,3,6,6,2,4246.136885969624
