job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,arrival_time,priority
3716,18,10,"rz, ry, rx",circular,594,3300,213,7,8,11,7343.314842401159,2
3717,11,5,"rz, ry",circular,132,2700,67,7,8,15,7343.75582419988,2
3718,20,8,rz,circular,180,2000,169,9,8,19,7344.279204541134,2
3719,14,8,"rz, ry, rx",circular,378,2300,139,8,9,19,7345.322893311585,2
3720,23,6,rx,circular,161,2800,145,5,9,12,7346.699045848091,2
3721,15,7,"ry, rz, rx",circular,360,1300,129,5,9,11,7347.626623645721,2
3722,12,6,"ry, rx",circular,168,3000,86,8,6,13,7348.6202176718425,2
3723,13,8,"rx, rz, ry",circular,351,2400,131,5,7,14,7348.778892481142,2
3724,23,6,"rx, ry",circular,322,4700,152,6,5,12,7348.986319186879,2
3725,13,9,rx,circular,130,4300,127,8,9,16,7349.690567525223,2
3726,13,8,"rx, ry",circular,234,2100,122,9,5,14,7350.2079735804355,2
3727,12,7,"ry, rx, rz",circular,288,4300,108,6,9,16,7351.091271890899,2
3728,10,7,"rz, ry",circular,160,4000,86,8,8,13,7355.148950319509,2
3729,25,5,"rx, ry",circular,300,1000,137,5,6,11,7355.873208107144,2
3730,12,8,"rz, rx",circular,216,2500,114,5,8,11,7357.219465838019,2
3731,14,7,rz,circular,112,1600,106,7,8,13,7362.977870629789,2
3732,21,6,"ry, rx, rz",circular,441,4400,147,7,9,19,7368.870490024923,2
3733,20,8,"ry, rx, rz",circular,540,1400,187,7,5,10,7372.883291102878,2
3734,18,8,"rz, rx",circular,324,2500,162,7,8,10,7374.846316180533,2
3735,18,6,"rx, rz",circular,252,3100,122,8,9,15,7375.148555211985,2
3736,13,4,ry,circular,65,1300,57,8,6,11,7377.6198177551105,2
3737,11,8,"rz, rx, ry",circular,297,2900,115,7,9,17,7382.739029176555,2
3738,10,5,"ry, rx",circular,120,2800,62,8,7,13,7383.776769223389,2
3739,11,6,ry,circular,77,3500,73,5,5,13,7384.693837101644,2
3740,13,6,"rx, rz",circular,182,4500,92,5,6,10,7385.586730170492,2
3741,25,5,ry,circular,150,1800,131,6,9,18,7388.911090849276,2
3742,23,6,rx,circular,161,4800,145,5,6,13,7391.566998657802,2
3743,12,7,rx,circular,96,2200,92,9,6,16,7392.944153471999,2
3744,23,6,"ry, rx, rz",circular,483,1900,159,9,8,19,7393.885537661343,2
3745,20,4,"rz, ry",circular,200,5000,90,8,8,13,7396.965150731296,2
3746,21,5,"rz, rx",circular,252,1700,117,6,6,10,7397.922591892273,2
3747,10,7,"rx, rz, ry",circular,240,3200,94,8,8,17,7398.424612095067,2
3748,13,6,"rx, rz",circular,182,4900,92,9,7,13,7399.2874695887895,2
3749,11,7,rz,circular,88,5000,85,9,7,10,7399.4903872718905,2
3750,23,9,rz,circular,230,2000,217,7,7,16,7399.727889900248,2
3751,11,6,"rx, ry",circular,154,1100,80,5,7,16,7402.837563904927,2
3752,18,5,"ry, rx, rz",circular,324,3700,108,8,8,18,7404.703360743656,2
3753,24,6,"rz, ry",circular,336,1700,158,6,8,13,7411.970316015212,2
3754,16,6,"rz, ry",circular,224,3900,110,8,8,13,7412.5298792255835,2
3755,19,4,"rx, rz",circular,190,3400,86,5,7,16,7413.06611155607,2
3756,18,6,rz,circular,126,4700,115,9,9,16,7413.6642562102725,2
3757,19,6,"rx, ry",circular,266,4000,128,5,8,13,7413.760348818302,2
3758,21,6,"rx, ry",circular,294,3600,140,6,9,13,7414.722607716178,2
3759,25,5,ry,circular,150,2000,131,5,6,13,7415.593660995467,2
3760,22,5,"rx, rz, ry",circular,396,4300,128,7,7,10,7416.969186648,2
3761,25,6,"rz, ry",circular,350,5000,164,9,9,17,7417.819548442456,2
3762,20,4,"rx, ry",circular,200,1300,90,5,6,13,7420.397959256736,2
3763,25,5,rx,circular,150,4800,131,8,6,18,7422.893395897473,2
3764,18,9,"ry, rx, rz",circular,540,3600,192,9,8,19,7423.302569050138,2
3765,19,6,rx,circular,133,4100,121,8,5,14,7424.263099885664,2
3766,11,8,"rz, ry, rx",circular,297,4000,115,9,7,17,7426.202954335251,2
3767,10,5,rx,circular,60,2100,56,8,8,19,7426.286553830978,2
3768,15,8,"rz, rx, ry",circular,405,2000,147,9,5,17,7426.655414229191,2
3769,14,8,"ry, rz",circular,252,3600,130,5,6,16,7428.389280357727,2
3770,24,7,rx,circular,192,4800,176,6,7,14,7431.031692316287,2
3771,16,7,"rz, ry, rx",circular,384,1900,136,7,5,18,7431.092598285195,2
3772,12,5,"rz, rx",circular,144,2500,72,8,5,13,7434.035672633288,2
3773,15,5,"rx, rz",circular,180,2900,87,8,6,16,7434.628448937084,2
3774,22,7,rz,circular,176,2300,162,5,6,13,7436.01555394726,2
3775,20,7,ry,circular,160,3600,148,9,9,14,7439.708053602433,2
3776,12,5,"ry, rz",circular,144,3500,72,5,7,17,7450.753442476756,2
3777,19,5,rx,circular,114,4200,101,5,7,11,7451.5831302251745,2
3778,15,7,ry,circular,120,3600,113,8,6,19,7454.194819384147,2
3779,24,8,"ry, rz, rx",circular,648,4500,219,7,5,12,7458.4786009892005,2
3780,18,7,"rx, rz, ry",circular,432,1600,150,5,8,11,7459.449757556741,2
3781,15,6,"ry, rx",circular,210,2600,104,6,6,11,7459.856991578074,2
3782,12,7,rx,circular,96,3900,92,5,5,12,7460.496297896473,2
3783,17,9,"ry, rx",circular,340,5000,173,6,8,11,7462.2922632459895,2
3784,22,5,"ry, rx",circular,264,4600,122,9,5,13,7466.4044405367285,2
3785,15,4,ry,circular,75,4900,65,5,8,12,7468.834724805433,2
3786,12,4,"rx, rz",circular,120,2700,58,9,7,13,7469.602144395113,2
3787,12,7,rz,circular,96,3800,92,5,9,17,7469.9548227735,2
3788,21,7,"rx, rz, ry",circular,504,3600,171,9,5,16,7470.029435577018,2
3789,18,7,"rx, ry",circular,288,1500,142,8,8,10,7472.214938754019,2
3790,18,6,"ry, rz, rx",circular,378,4700,129,8,8,17,7472.790236919766,2
3791,16,7,rx,circular,128,1900,120,7,6,14,7477.289458841896,2
3792,12,7,"ry, rx, rz",circular,288,3400,108,7,8,10,7477.615801653825,2
3793,11,9,"rz, rx, ry",circular,330,2800,129,6,9,13,7478.356953436151,2
3794,13,7,"rz, ry, rx",circular,312,1200,115,7,6,19,7480.215435360839,2
3795,19,7,"rz, ry, rx",circular,456,1500,157,9,6,18,7485.328462082847,2
3796,18,5,"rz, rx, ry",circular,324,3800,108,7,7,16,7486.699894239528,2
3797,18,8,ry,circular,162,2000,153,7,6,10,7487.014885931915,2
3798,15,7,rx,circular,120,2600,113,6,5,15,7489.558037333663,2
3799,16,10,ry,circular,176,3900,171,9,9,10,7489.6295114746945,2
3800,19,6,"rx, ry",circular,266,4200,128,9,7,12,7489.682658220553,2
3801,13,7,"rx, rz, ry",circular,312,3300,115,8,5,12,7490.649521155792,2
3802,21,5,ry,circular,126,2400,111,6,7,14,7493.964382739122,2
3803,24,7,rz,circular,192,3900,176,8,8,13,7494.8969526635665,2
3804,19,9,"rz, ry, rx",circular,570,2500,201,8,6,10,7495.137751261689,2
3805,21,5,"rx, rz",circular,252,1700,117,8,9,16,7495.651544103977,2
3806,22,6,ry,circular,154,1700,139,8,9,11,7496.885476010634,2
3807,11,7,rz,circular,88,2100,85,6,5,19,7505.706836171179,2
3808,17,6,"rz, ry",circular,238,2600,116,9,9,12,7508.697141470485,2
3809,16,5,rx,circular,96,1900,86,9,8,17,7511.101143748959,2
3810,22,10,ry,circular,242,1600,231,6,8,15,7511.795489538285,2
3811,24,8,rz,circular,216,3700,201,5,9,19,7512.129214938168,2
3812,15,8,ry,circular,135,3400,129,5,5,10,7513.251952121827,2
3813,21,8,"rz, ry, rx",circular,567,2700,195,6,7,12,7515.68716054826,2
3814,15,7,"rz, ry",circular,240,2600,121,9,9,18,7517.71645133085,2
3815,12,6,ry,circular,84,2100,79,7,9,19,7518.7183414761585,2
3816,24,5,"rx, rz",circular,288,1000,132,7,9,17,7520.886729929706,2
3817,20,7,rx,circular,160,2900,148,8,8,14,7521.266836752532,2
3818,21,7,"rx, rz",circular,336,2100,163,5,5,14,7523.437785848825,2
3819,11,8,rz,circular,99,3300,97,8,9,18,7523.684455848777,2
3820,14,8,rx,circular,126,3100,121,5,9,10,7523.718027305277,2
3821,19,6,"rz, ry",circular,266,1800,128,9,6,17,7524.2055199003225,2
3822,13,6,rz,circular,91,3500,85,7,7,17,7524.891057905589,2
3823,22,6,"rx, rz, ry",circular,462,4400,153,6,7,14,7526.725392154238,2
3824,13,5,"ry, rz, rx",circular,234,2800,83,8,8,15,7529.2267935175505,2
3825,20,8,rx,circular,180,1400,169,5,8,12,7532.192685533641,2
3826,15,6,"rz, ry, rx",circular,315,1600,111,6,8,16,7533.756543821425,2
3827,13,7,rz,circular,104,2400,99,6,7,15,7535.421526575872,2
3828,15,8,"ry, rz, rx",circular,405,3600,147,6,6,16,7536.357828024504,2
3829,15,4,"rx, rz",circular,150,3600,70,9,7,16,7538.635230930446,2
3830,12,9,"rz, ry, rx",circular,360,2600,138,9,7,14,7538.672786935086,2
3831,14,7,"rz, ry, rx",circular,336,4200,122,7,8,18,7540.961624706446,2
3832,24,6,"rx, ry, rz",circular,504,2300,165,5,5,11,7545.721536997603,2
3833,11,8,"rz, rx, ry",circular,297,2300,115,8,8,18,7548.9911843418095,2
3834,19,3,"rx, ry, rz",circular,228,3200,69,9,8,13,7551.07117360417,2
3835,20,6,"ry, rz",circular,280,2300,134,9,6,16,7551.189061066497,2
3836,25,10,"rx, ry, rz",circular,825,1200,283,5,9,11,7552.505638931423,2
3837,19,6,ry,circular,133,4900,121,8,8,16,7552.57346229232,2
3838,18,6,"ry, rz",circular,252,2400,122,8,5,12,7554.601915854772,2
3839,17,7,rx,circular,136,2300,127,6,9,11,7555.70356959282,2
3840,13,7,rx,circular,104,3500,99,6,9,13,7556.5763414481335,2
3841,18,7,rz,circular,144,3700,134,5,6,10,7558.639667688971,2
3842,21,9,"rx, ry",circular,420,3500,209,6,8,14,7559.060944550934,2
3843,18,8,"rz, ry",circular,324,2200,162,8,6,18,7563.142243852527,2
3844,19,5,"rz, rx",circular,228,4200,107,5,5,10,7565.664079256268,2
3845,12,5,"rx, ry, rz",circular,216,4900,78,7,9,12,7567.270236721514,2
3846,11,6,rz,circular,77,1500,73,9,8,15,7567.762793526359,2
3847,18,5,"rx, ry",circular,216,3500,102,6,5,13,7574.295162855581,2
3848,12,7,rz,circular,96,1800,92,5,5,13,7581.574341820686,2
3849,15,5,"rx, rz, ry",circular,270,2800,93,9,5,13,7582.494882187558,2
3850,25,7,"rz, rx",circular,400,3300,191,8,7,15,7589.144477531346,2
3851,18,6,rx,circular,126,1600,115,9,9,15,7589.658314437401,2
3852,19,7,"rx, rz",circular,304,2700,149,7,8,12,7589.821037725449,2
3853,20,7,ry,circular,160,4100,148,7,5,17,7590.289721852436,2
3854,22,6,"ry, rz, rx",circular,462,1000,153,9,8,17,7590.640340388249,2
3855,11,7,"rx, rz, ry",circular,264,2700,101,6,7,17,7591.25941419293,2
3856,11,6,rx,circular,77,2200,73,8,7,14,7596.454355641896,2
3857,23,6,rx,circular,161,1500,145,9,7,19,7598.435702503452,2
3858,21,7,"ry, rx, rz",circular,504,1800,171,9,8,14,7599.189808279372,2
3859,16,5,"rz, ry",circular,192,4500,92,7,9,14,7599.227555467265,2
3860,16,4,rz,circular,80,4700,69,5,9,18,7600.217241991078,2
3861,11,7,"ry, rz",circular,176,1600,93,5,6,17,7600.727299167867,2
3862,13,5,ry,circular,78,4600,71,7,9,19,7601.29970861528,2
3863,11,6,"ry, rx",circular,154,4500,80,8,8,19,7601.7275400648905,2
3864,10,6,rz,circular,70,2700,67,6,9,15,7603.509593677099,2
3865,18,9,"ry, rz, rx",circular,540,3900,192,9,8,14,7603.987067048079,2
3866,25,4,"rx, rz",circular,250,4300,110,6,9,15,7604.266776864163,2
3867,25,8,"rx, ry",circular,450,2000,218,6,6,12,7605.772024588488,2
3868,22,6,rx,circular,154,1300,139,7,8,14,7606.193159791504,2
3869,12,7,ry,circular,96,4200,92,5,5,11,7606.444122165989,2
3870,13,6,"rz, rx",circular,182,1800,92,5,7,15,7607.744643310994,2
3871,12,8,"ry, rz, rx",circular,324,3300,123,6,6,12,7609.004871964621,2
3872,14,8,"rx, rz",circular,252,3700,130,6,7,14,7609.83033446701,2
3873,15,3,"rx, ry, rz",circular,180,4600,57,6,6,18,7611.334883753954,2
3874,25,5,ry,circular,150,4200,131,7,8,18,7612.008073215625,2
3875,19,8,"ry, rx, rz",circular,513,3700,179,6,9,17,7613.395146692239,2
3876,23,7,ry,circular,184,2900,169,8,8,15,7614.551295754361,2
3877,18,7,"rx, rz, ry",circular,432,2400,150,8,5,16,7617.162402664149,2
3878,22,3,ry,circular,88,3000,70,8,6,19,7618.305792956212,2
3879,12,6,"rz, ry",circular,168,1700,86,7,6,15,7627.511037216386,2
3880,10,3,"ry, rz, rx",circular,120,3200,42,6,5,16,7629.393531232911,2
3881,13,7,"rx, ry",circular,208,1200,107,9,6,10,7631.482328673316,2
3882,15,4,rz,circular,75,1300,65,8,8,14,7631.66687777379,2
3883,22,7,"rx, rz, ry",circular,528,1700,178,9,9,13,7632.531927349264,2
3884,24,8,rz,circular,216,1800,201,6,6,12,7633.164633974629,2
3885,15,7,"ry, rz",circular,240,4200,121,9,6,12,7633.334080717163,2
3886,13,4,"rx, ry, rz",circular,195,4100,67,6,5,19,7633.594200342231,2
3887,12,6,"rx, ry",circular,168,3200,86,7,7,16,7636.442077098883,2
3888,12,7,ry,circular,96,2700,92,5,7,11,7640.110749125998,2
3889,19,8,"ry, rx, rz",circular,513,2800,179,7,5,12,7641.222393722503,2
3890,22,5,"rx, ry, rz",circular,396,4100,128,6,8,14,7642.390543722656,2
3891,14,6,rx,circular,98,1700,91,6,8,11,7643.698018886232,2
3892,19,8,rz,circular,171,1800,161,7,6,13,7647.571841045423,2
3893,20,7,"rx, ry, rz",circular,480,2700,164,7,8,13,7649.307804715909,2
3894,16,7,"rz, ry, rx",circular,384,3600,136,6,9,14,7649.71033990039,2
3895,21,6,"rx, rz, ry",circular,441,4700,147,6,5,15,7650.939999995757,2
3896,21,7,"ry, rz, rx",circular,504,5000,171,9,9,10,7651.909435428365,2
3897,20,8,"rz, rx, ry",circular,540,4900,187,8,5,14,7653.211235664869,2
3898,21,7,"rx, ry",circular,336,2500,163,7,6,12,7653.24595790555,2
3899,22,8,"ry, rx, rz",circular,594,2300,203,6,9,12,7653.338228254005,2
3900,23,5,rz,circular,138,4300,121,9,5,19,7655.667768136152,2
3901,14,5,"ry, rx, rz",circular,252,4000,88,9,9,16,7656.91696548929,2
3902,18,8,ry,circular,162,3200,153,5,5,18,7657.531100357993,2
3903,19,7,"ry, rz",circular,304,1800,149,8,9,15,7659.051091116245,2
3904,21,5,"ry, rx",circular,252,1900,117,5,9,13,7659.898026679227,2
3905,15,8,rx,circular,135,3400,129,8,7,18,7661.956995549166,2
3906,13,3,"rx, rz",circular,104,4200,47,9,6,13,7662.273095209806,2
3907,14,7,"ry, rz, rx",circular,336,4300,122,9,6,12,7666.946322844262,2
3908,18,7,ry,circular,144,4200,134,7,8,18,7668.094853908065,2
3909,11,6,"rx, rz, ry",circular,231,4300,87,9,8,13,7669.605898147522,2
3910,19,8,rz,circular,171,4200,161,5,5,12,7670.636041299986,2
3911,16,5,"rz, ry, rx",circular,288,3000,98,8,9,17,7672.751633330776,2
3912,13,3,"ry, rz, rx",circular,156,3300,51,9,5,15,7674.703956338425,2
3913,12,5,"rx, ry",circular,144,4000,72,8,8,11,7676.07324767738,2
3914,25,6,"ry, rx, rz",circular,525,3700,171,5,7,11,7677.317485285031,2
3915,18,7,rz,circular,144,1300,134,8,8,19,7680.447341530005,2
3916,25,7,"ry, rx, rz",circular,600,1300,199,8,8,11,7681.613209362782,2
3917,22,5,rz,circular,132,1800,116,9,7,11,7683.088746259426,2
3918,20,8,"rx, rz",circular,360,3400,178,5,7,17,7687.165069859007,2
3919,23,7,rz,circular,184,2900,169,6,8,18,7691.123629379787,2
3920,23,8,"rx, rz",circular,414,2700,202,9,5,19,7691.964097507143,2
3921,14,5,rz,circular,84,1600,76,7,6,11,7693.123338870368,2
3922,21,7,ry,circular,168,3900,155,7,8,13,7695.127964105462,2
3923,19,4,"rx, ry",circular,190,2900,86,7,5,11,7700.341503986048,2
3924,11,3,"rz, rx",circular,88,3500,41,6,6,15,7702.1947156802,2
3925,21,5,"rx, ry, rz",circular,378,1300,123,9,8,17,7705.294712359336,2
3926,13,6,"rx, ry",circular,182,4600,92,8,6,17,7708.34471701119,2
3927,17,6,"ry, rx, rz",circular,357,3300,123,5,7,18,7709.81107978802,2
3928,10,4,"ry, rx",circular,100,4200,50,6,5,13,7711.920083527091,2
3929,25,6,"ry, rz",circular,350,2600,164,6,6,12,7715.829173117689,2
3930,20,7,rz,circular,160,2500,148,9,7,14,7718.001927208579,2
3931,18,5,"rx, rz, ry",circular,324,4200,108,7,5,18,7718.213436180996,2
3932,23,6,"rx, rz, ry",circular,483,1300,159,6,9,19,7718.9181303436035,2
3933,20,8,"ry, rz",circular,360,2600,178,6,5,14,7720.179651269581,2
3934,16,5,rx,circular,96,3900,86,5,9,12,7724.307270532284,2
3935,20,8,"rx, ry",circular,360,1500,178,5,7,14,7725.153416388192,2
3936,23,8,"ry, rx, rz",circular,621,3200,211,9,6,17,7727.550546771084,2
3937,10,6,"rx, ry, rz",circular,210,3400,81,5,9,18,7728.953790373838,2
3938,12,6,"ry, rz, rx",circular,252,1000,93,8,5,11,7729.36605361261,2
3939,17,8,rz,circular,153,2800,145,7,7,19,7730.540516915754,2
3940,24,3,"rz, rx, ry",circular,288,1300,84,9,7,17,7730.594368899881,2
3941,13,7,ry,circular,104,2000,99,5,8,19,7730.741701861874,2
3942,21,6,"rx, ry, rz",circular,441,3000,147,6,6,13,7731.231427713674,2
3943,23,8,"rz, ry",circular,414,3000,202,8,9,11,7732.062796525322,2
3944,25,6,"rz, ry, rx",circular,525,2400,171,8,6,13,7733.514695263795,2
3945,19,5,rz,circular,114,3900,101,6,9,19,7734.874787105392,2
3946,25,7,rz,circular,200,1700,183,5,6,13,7735.483388829179,2
3947,19,6,rz,circular,133,4500,121,6,5,17,7735.634434477032,2
3948,24,6,ry,circular,168,1600,151,8,7,18,7738.245236934004,2
3949,14,6,rz,circular,98,1300,91,5,9,14,7740.257354570289,2
3950,12,6,"rx, ry",circular,168,4600,86,6,8,11,7741.701262691507,2
3951,20,5,"rz, ry",circular,240,2600,112,8,5,19,7741.733146347941,2
3952,17,8,"ry, rz, rx",circular,459,4900,163,7,8,17,7742.218014550304,2
3953,11,7,"rx, ry, rz",circular,264,3500,101,5,7,11,7743.101269422817,2
3954,15,6,"rz, rx, ry",circular,315,1700,111,8,7,13,7743.472524478848,2
3955,15,7,"rx, rz",circular,240,1500,121,8,9,12,7744.241366998527,2
3956,25,6,"rz, rx, ry",circular,525,4600,171,7,8,19,7749.7679755051895,2
3957,14,6,"rz, ry",circular,196,2500,98,8,8,15,7751.637770849744,2
3958,17,7,"rx, ry, rz",circular,408,4500,143,7,5,14,7757.8878010496055,2
3959,18,8,ry,circular,162,4400,153,8,7,10,7759.943335005454,2
3960,21,10,"rz, rx",circular,462,1000,232,9,5,16,7762.463162203901,2
3961,20,5,"ry, rx, rz",circular,360,2900,118,5,7,10,7764.304651261629,2
3962,15,5,"rz, ry",circular,180,2100,87,5,8,12,7764.50495389619,2
3963,11,6,rx,circular,77,1000,73,9,8,10,7766.740790591532,2
3964,15,5,rz,circular,90,2500,81,5,9,12,7766.762551203704,2
3965,24,7,"rz, ry, rx",circular,576,2300,192,7,8,11,7769.570938818249,2
3966,22,7,"ry, rx",circular,352,2000,170,5,5,15,7770.288590926256,2
3967,22,7,"ry, rz, rx",circular,528,3900,178,8,6,13,7781.849162182654,2
3968,24,7,"rx, rz",circular,384,2700,184,5,5,13,7782.449563964226,2
3969,18,6,"rx, ry",circular,252,2700,122,6,5,17,7784.793854099957,2
3970,17,6,"ry, rz",circular,238,4200,116,9,8,17,7785.247913348608,2
3971,12,7,"ry, rz, rx",circular,288,2000,108,9,7,13,7787.022860796544,2
3972,16,6,"rz, rx",circular,224,4800,110,9,5,13,7788.559931049977,2
3973,22,6,rx,circular,154,4100,139,6,7,10,7795.748192058596,2
3974,15,6,ry,circular,105,5000,97,6,5,11,7797.190772430395,2
3975,19,7,"rz, ry, rx",circular,456,4600,157,7,7,18,7799.388917395712,2
3976,23,10,"rx, rz",circular,506,3800,252,7,6,19,7800.433734163166,2
3977,23,8,rz,circular,207,4500,193,6,9,10,7801.5608652499195,2
3978,17,8,"rz, rx",circular,306,2100,154,7,8,19,7802.783932495254,2
3979,23,5,"ry, rz",circular,276,1400,127,5,9,10,7803.856082659565,2
3980,12,7,rz,circular,96,2200,92,9,6,17,7805.32897478321,2
3981,17,5,"ry, rz",circular,204,2200,97,9,6,15,7807.995038336623,2
3982,22,6,"rz, rx, ry",circular,462,3800,153,6,7,17,7808.054320902659,2
3983,11,6,"rx, ry",circular,154,3100,80,7,6,16,7810.350663163219,2
3984,13,5,"ry, rx",circular,156,1600,77,7,7,13,7812.77550244531,2
3985,13,8,rz,circular,117,2300,113,9,8,12,7813.657452742758,2
3986,11,6,ry,circular,77,2100,73,8,6,10,7816.411866229798,2
3987,13,4,ry,circular,65,2900,57,8,7,19,7816.566530413795,2
3988,19,6,"rx, rz, ry",circular,399,1900,135,5,6,18,7819.745976685874,2
3989,24,10,rx,circular,264,3400,251,6,5,13,7820.463413962114,2
3990,16,8,"ry, rx",circular,288,2500,146,7,6,19,7820.46919389709,2
3991,20,5,"ry, rz",circular,240,2000,112,6,6,17,7820.663115862863,2
3992,21,5,"rx, ry",circular,252,1400,117,5,7,17,7820.671968829463,2
3993,17,10,rx,circular,187,1600,181,8,5,12,7821.245163958117,2
3994,22,7,"rz, rx",circular,352,1400,170,6,6,17,7821.798944257892,2
3995,16,5,"rx, ry",circular,192,1500,92,7,6,10,7822.196455259905,2
3996,24,5,ry,circular,144,4900,126,6,7,11,7822.243381709526,2
3997,11,9,rz,circular,110,2300,109,9,8,15,7822.5346013233275,2
3998,17,9,rx,circular,170,3200,163,5,9,14,7822.942456355433,2
3999,24,4,"rx, rz, ry",circular,360,1300,111,9,5,18,7823.451158172365,2
4000,23,4,ry,circular,115,1200,97,8,9,14,7825.293739886161,2
4001,23,5,rz,circular,138,3100,121,7,7,15,7827.927153094196,2
4002,25,6,rx,circular,175,2700,157,6,7,12,7832.328158887839,2
4003,15,8,"rz, ry",circular,270,3600,138,5,9,15,7835.740068511691,2
4004,23,8,"ry, rx, rz",circular,621,3000,211,7,7,16,7843.966080846217,2
4005,13,6,"ry, rx, rz",circular,273,1300,99,7,5,18,7847.904477176175,2
4006,24,8,ry,circular,216,3700,201,8,9,12,7848.3881837784065,2
4007,11,4,"ry, rx, rz",circular,165,2600,59,9,5,11,7848.771478044885,2
4008,17,8,ry,circular,153,4200,145,5,5,13,7849.096470223503,2
4009,10,6,"rx, ry, rz",circular,210,3700,81,5,8,12,7850.405357989539,2
4010,22,5,"ry, rz",circular,264,2800,122,8,5,11,7850.638630234895,2
4011,17,4,"ry, rx, rz",circular,255,4500,83,6,6,13,7850.86354519354,2
4012,22,6,"ry, rx",circular,308,2300,146,8,7,16,7852.240455765271,2
4013,18,9,"rz, ry, rx",circular,540,3800,192,9,7,15,7854.301236839459,2
4014,19,6,"rx, ry",circular,266,3900,128,8,9,12,7854.914555198079,2
4015,23,7,rz,circular,184,1700,169,5,6,10,7856.191462919644,2
4016,22,6,rx,circular,154,1800,139,7,8,10,7858.621716602844,2
4017,16,4,rx,circular,80,2000,69,8,5,11,7860.0734936412455,2
4018,23,7,"rz, rx, ry",circular,552,4400,185,8,9,17,7860.4019182016855,2
4019,19,8,"rx, ry, rz",circular,513,2300,179,8,9,18,7861.554400224467,2
4020,25,7,"ry, rx",circular,400,3700,191,5,8,14,7864.484182955151,2
4021,12,6,rx,circular,84,4100,79,9,5,16,7867.063222926338,2
4022,22,6,"rx, rz, ry",circular,462,1200,153,6,9,10,7867.419648996438,2
4023,25,6,rx,circular,175,5000,157,9,7,10,7868.313327008793,2
4024,17,6,rx,circular,119,3500,109,5,7,19,7869.295465355027,2
4025,14,6,"ry, rz, rx",circular,294,2200,105,5,6,15,7870.030947037474,2
4026,25,8,"rx, ry",circular,450,1000,218,6,9,18,7870.490858756881,2
4027,14,7,"rx, ry, rz",circular,336,2300,122,6,8,12,7872.917261800775,2
4028,12,9,"rz, rx",circular,240,3800,128,7,5,11,7873.895953350643,2
4029,19,5,"ry, rz, rx",circular,342,4900,113,6,8,16,7875.236038235406,2
4030,17,8,"ry, rx, rz",circular,459,2600,163,8,8,14,7877.380220399427,2
4031,18,8,rz,circular,162,4600,153,5,7,16,7878.968591359985,2
4032,16,6,"ry, rx",circular,224,1400,110,9,5,15,7882.88547405111,2
4033,14,6,"ry, rz",circular,196,4100,98,7,6,16,7884.075953086278,2
4034,25,6,rx,circular,175,4800,157,9,9,16,7885.322950796518,2
4035,20,6,"rx, rz, ry",circular,420,3000,141,5,6,10,7886.335357682127,2
4036,15,5,"rz, ry",circular,180,4600,87,5,5,11,7887.089491416826,2
4037,22,5,"rz, rx, ry",circular,396,3700,128,6,5,16,7894.473816600879,2
4038,25,6,"ry, rx, rz",circular,525,3700,171,6,6,19,7899.349144698083,2
4039,22,6,"ry, rz",circular,308,3300,146,5,7,19,7901.419659065594,2
4040,20,6,"ry, rz",circular,280,1000,134,8,5,17,7901.8610162290925,2
4041,17,5,"ry, rz",circular,204,4000,97,7,9,15,7906.745389839896,2
4042,18,5,"rx, rz",circular,216,3500,102,8,7,18,7906.9865555048245,2
4043,14,7,"ry, rz",circular,224,4200,114,6,8,12,7907.266743951992,2
4044,10,8,"rz, rx",circular,180,3400,98,9,5,17,7921.442779418844,2
4045,13,6,ry,circular,91,1400,85,6,5,18,7922.886810169602,2
4046,23,5,"rz, ry, rx",circular,414,4900,133,6,6,19,7923.281690464422,2
4047,14,7,"rx, rz",circular,224,3600,114,6,6,10,7924.477272668272,2
4048,10,5,"rz, rx, ry",circular,180,2500,68,5,6,10,7928.210125453362,2
4049,13,8,rz,circular,117,4600,113,6,6,14,7929.475239172889,2
4050,14,3,"ry, rz, rx",circular,168,2000,54,5,6,11,7932.762764497069,2
4051,24,6,"rx, ry, rz",circular,504,3400,165,5,8,18,7934.7556777257705,2
4052,12,6,"rx, ry",circular,168,1500,86,7,8,15,7935.035903910924,2
4053,22,5,"rz, ry, rx",circular,396,1300,128,8,6,19,7936.877266849189,2
4054,25,7,"rz, ry",circular,400,2200,191,6,8,16,7937.17775973179,2
4055,24,7,rz,circular,192,1700,176,6,8,13,7937.216431403496,2
4056,17,6,"ry, rx",circular,238,2800,116,9,6,17,7937.880126620429,2
4057,20,5,"ry, rx",circular,240,4600,112,5,5,14,7943.27121360534,2
4058,20,6,"rx, rz",circular,280,4400,134,6,7,16,7947.284063926543,2
4059,14,6,"rz, rx",circular,196,1500,98,7,5,14,7949.1163575409955,2
4060,21,7,"rx, rz",circular,336,3500,163,6,8,15,7949.4103253278945,2
4061,19,5,rz,circular,114,4700,101,5,7,18,7949.5801837627505,2
4062,10,5,"ry, rx, rz",circular,180,3600,68,6,8,18,7950.32716044149,2
4063,16,9,"rz, ry, rx",circular,480,4100,174,9,8,10,7951.517323849972,2
4064,12,5,"rz, rx, ry",circular,216,3200,78,5,5,19,7954.084136292484,2
4065,21,5,"ry, rx",circular,252,3700,117,5,7,19,7954.333741901925,2
